,username,to,text,date,retweets,favorites,mentions,hashtags,geo
1107386404353568769,ElUniversalOax,,"La bomba explotó porque una señora embarazada en Oaxaca se puso muy grave por neumonía y falleció a pesar de que la enviaron a terapia intensiva; al realizarle la autopsia, se encontró que su enfermedad fue causada por un coronavirus. ",2019-03-17 21:01:07+00:00,3,1,,,
1107380802348896257,AVESA2016,,What Have We Learned About Middle East Respiratory Syndrome Coronavirus Emergence in Humans? A Systematic Literature Review | Vector-Borne and Zoonotic Diseases https://www.liebertpub.com/doi/10.1089/vbz.2017.2191#.XI6wWG01MWY.twitter,2019-03-17 20:38:52+00:00,1,0,,,
1107328978187104256,fundacionio,,Informe de situación: Coronavirus (MERS-CoV) 17 marzo 2019 https://fundacionio.com/2019/03/17/informe-de-situacion-coronavirus-mers-cov-17-marzo-2019/,2019-03-17 17:12:56+00:00,0,0,,,
1107280511389630466,MFEquine,,"What is Equine Coronavirus? Learn about this highly contagious virus, how it spreads between horses, why it’s important to diagnose, ways to minimize chances of infection, and how to diagnose and treat the disease. ",2019-03-17 14:00:20+00:00,0,0,,,
1107245723542843392,LiveEdges,,"#plague MERS cases in 2019: 117 cases in Saudi Arabia and Oman http://outbreaknewstoday.com/mers-cases-2019-117-cases-saudi-arabia-oman-99944/ Since first reported in Saudi Arabia in 2012, 2,400-plus Middle East respiratory syndrome coronavirus (MERS-CoV) cases reported in 27 countries, including more than 800 fatalities. Since the…",2019-03-17 11:42:06+00:00,0,0,,#plague,
1107757991116324866,TisILeClare,_Astro_Nerd_,I wanted to be an astronaut too!! I read every astronomy book in thr library at primary school. I am now a Biomedical Scientist. The closest I get are Astrovirus and Coronavirus ,2019-03-18 21:37:40+00:00,0,1,,,
1107642046150598658,HandyGlance,rcosgrove,"Serious note: get the vet to test for coronavirus, calicivirus or rotavirus. Coronavirus almost killed my kitten at 5 months old. Next tweet. Hilarity will resume",2019-03-18 13:56:57+00:00,0,0,,,
1107637032866582529,coronavirus,omgubuntu,Good to know,2019-03-18 13:37:02+00:00,8,2,,,
1107625206451826688,virus_genome,,A complete protocol for whole-genome sequencing of virus from clinical samples: Application to coronavirus OC43. http://dlvr.it/R13Mhc,2019-03-18 12:50:02+00:00,0,1,,,
1107616020900909057,CompBiolPapers,,A complete protocol for whole-genome sequencing of virus from clinical samples: Application to coronavirus OC43. http://dlvr.it/R13G9H,2019-03-18 12:13:32+00:00,0,1,,,
1107600991254429696,AlCeramics,,With a vision to provide healthy lifestyle Al Maha ceramics touching the new heights in providing quality ceramic tiles. #almahaceramics #ceramictiles #antibacterialtiles #coronavirus #mers #antimicrobial #iprotect #barid,2019-03-18 11:13:49+00:00,1,1,,#almahaceramics #ceramictiles #antibacterialtiles #coronavirus #mers #antimicrobial #iprotect #barid,
1107570357513277440,BioinformaticsB,,A complete protocol for wholegenome sequencing of virus from clinical samples Application to coronavirus OC43.: Genome sequencing of virus has become a useful tool for better understanding of virus pathogenicity and epidemiological surveillance.… http://bioportfol.io/R12kQl,2019-03-18 09:12:05+00:00,1,0,,,
1107466466507419649,katysfrenchie,,"After the leg injury, we now caught a virus called Coronavirus... when is it all gonna end? ",2019-03-18 02:19:16+00:00,0,0,,,
1107443070348468227,PromPreprint,,A systematic review of MERS-CoV (Middle East Respiratory Syndrome Coronavirus) seroprevalence and viral RNA prevalence in dromedary camels: implications for animal vaccination ,2019-03-18 00:46:17+00:00,1,0,,,
1108066533295587328,talk_about_sci,,"Freire D, Zabielski L, Roads PQ. In the news: ""multiplayer, neurocomputational xanthelasma for MERS coronavirus"". Rev Etud Juives. 1941;9:1113-1114.",2019-03-19 18:03:43+00:00,0,0,,,
1108019362034651138,moderneluv,K00PlE,Coronavirus and a hint or parvo... the one in the first pic (charles) was prob misdiagnosed by the vet and wasn't given proper medical attn bec I was only told that he got weak bec of ticks and fleas alone-- the other one (tea) has a new vet so I really hope he gets well,2019-03-19 14:56:16+00:00,0,0,,,
1108009785150988288,MarkDan65745623,,"https://virology.conferenceseries.com/europe/ Be part of the biggest global event in the field of #Eurovirology 2019 at Valencia, Spain from July 1-2, 2019 #virology #microbiology #paediatricviralinfections #viralvectors #genetherapy #antiviral #vectorborneinfections #coronavirus ",2019-03-19 14:18:13+00:00,0,0,,#Eurovirology #virology #microbiology #paediatricviralinfections #viralvectors #genetherapy #antiviral #vectorborneinfections #coronavirus,
1107964512475459585,AceErunno,,Deu positivo pra Coronavirus ou Fip pros dois... Agora é torçer que seja apenas o Coronavirus e não a versão letal ;; ,2019-03-19 11:18:19+00:00,0,2,,,
1107855310339874821,ijser_research,,The knowledge of college of sharia&#39;s students about Coronavirus in Imam Mohammed University in Riyadh 2014... http://www.ijser.org/onlineResearchPaperViewer.aspx?The-knowledge-of-college-of-sharias-students-about-Coronavirus-in-Imam-Mohammed-University-in-Riyadh-2014.pdf,2019-03-19 04:04:23+00:00,0,0,,,
1108408660349186048,JuanMapu,ErnestoMottaNYC,"Martino quería a Tecatito Corona sin importar la lesión, es un virus mi querido Ernesto.",2019-03-20 16:43:12+00:00,0,0,,,
1108374977261248517,eldispensador,,CIENCIASMEDICASNEWS: Middle East Respiratory Syndrome Coronavirus Infec... https://elbiruniblogspotcom.blogspot.com/2019/03/middle-east-respiratory-syndrome.html?spref=tw,2019-03-20 14:29:21+00:00,0,0,,,
1108336467561070592,dogsfud,,"Coronavirus in Dogs, Symptoms, Preventions and Treatments #dogsfud #dogs #dogshelath #Dogsfood #Dogsbreed",2019-03-20 11:56:20+00:00,0,0,,#dogsfud #dogs #dogshelath #Dogsfood #Dogsbreed,
1108277121426833408,AAfvanet,,Dr Abraham Ali from #Ethiopia is presenting on #MERS-Coronavirus in #Human and #Dromedary #Camels @AAfvanet @IntVetVaccNet @ILRI,2019-03-20 08:00:31+00:00,2,3,@AAfvanet @IntVetVaccNet @ILRI,#Ethiopia #MERS #Human #Dromedary #Camels,
1108256925668524032,AAfvanet,,Day 2 @AAfvanet Scientific Workshop #Nairobi2019 Dr Abraham Ali Mohammed from #Ethiopia will be presenting on Preliminary Study on #MERS-Coronavirus in #Humans and #Dromedary #Camels in #Amibara District of #Afar National Regional State @AAfvanet @IntVetVaccNet @ILRI,2019-03-20 06:40:16+00:00,1,1,@AAfvanet @AAfvanet @IntVetVaccNet @ILRI,#Nairobi2019 #Ethiopia #MERS #Humans #Dromedary #Camels #Amibara #Afar,
1108176950667984896,ochoa_corona,,Beautiful spring day at the University of Tulsa. Brainstorming today with Prof. Akhtar Ali and working out a grant proposal. Loved his virus collection maintained ‘in planta’. ,2019-03-20 01:22:28+00:00,1,10,,,
1108173522692722688,Cotorritanet,,"Contamos con vacunas para tus mascotas. Consúltanos sobre edad y periodicidad. -Quintuple canina: DHLP+PVC (Distemper, Hepatitis, Leptospira, Parainfluenza, Parvo Virus y Corona) . -Triple felina: RCPAM (Rinotraqueitis, Calicivirus, Pamleucopenia) . - L… https://ift.tt/2ufIUnc",2019-03-20 01:08:51+00:00,0,0,,,
1108173281889316868,nbritt_pharmd,FungalDoc,We could contribute! DM me if you are still looking for sites. By the way...have you seen this with other resp viral infections? We have a patient now with probable IA after coronavirus/paraflu,2019-03-20 01:07:53+00:00,0,4,,,
1108833213353463821,okstate_ag,,"Porcine epidemic diarrhea (PED) virus was diagnosed in some s this week at the 2019 @OKYouthExpo. The PEDv is a disease occurring only in pigs, caused by a coronavirus that produces acute and severe outbreaks of diarrhea that rapidly transmits among all ages of pigs. #OYE19",2019-03-21 20:50:13+00:00,4,1,@OKYouthExpo,#OYE19,
1108721382869880833,KnowlexUK,,Middle East respiratory syndrome coronavirus (MERS-CoV) #Mers #ipc2019ksa https://www.who.int/news-room/fact-sheets/detail/middle-east-respiratory-syndrome-coronavirus-(mers-cov),2019-03-21 13:25:51+00:00,0,0,,#Mers #ipc2019ksa,
1109180381453058052,ZoilaEri,ana_lisa_melano,"Ese parvo y ese corona virus, yeah!! Me gusta porque tiene cara de recién levantado en esta foto.",2019-03-22 19:49:45+00:00,0,1,,,
1109068089776197632,cardiacpetct,,New coronavirus: May be 'bat bug' - BBC News ,2019-03-22 12:23:32+00:00,0,0,,,
1109046500313620481,Shaynewm3,,MERS-CoV | Air Transport Guidance MERS Patients | Coronavirus | CDC https://www.cdc.gov/coronavirus/mers/hcp/air-transport.html via @CDCgov,2019-03-22 10:57:45+00:00,0,1,@CDCgov,,
1108911170919038978,Virus_Evolution,,Decline of transmissible gastroenteritis virus and its complex evolutionary relationship with porcine respiratory coronavirus in the United States. https://www.nature.com/articles/s41598-019-40564-z,2019-03-22 02:00:00+00:00,0,5,,,
1108901558807339008,tanyafosterblog,,"I am saddened to share that today we had to say goodbye to Ralph. After being at the vet for a week and undergoing many tests, it was determined that he had the corona virus/FIP, which is fatal in cats.... https://www.facebook.com/422198147832492/posts/2349716801747274/",2019-03-22 01:21:48+00:00,0,0,,,
1109568448156352512,DanaFaletti,welikekittens,"I'm so sorry :( My kitten seems to have it also. It's affecting his eyes. He has plaques on his retinas, and he tested positive for the corona virus. :( He's only 4 months old",2019-03-23 21:31:47+00:00,0,0,,,
1109513676699115520,ProtecMalagon,,"SIGUEN EN LA PROTECTORA. .. NADIE HA PREGUNTADO POR ELLOS Niniel ha dado positivo a parvo. Eru ha dado positivo a corona virus . LA PROTECTORA NO ES SITIO PARA LOS CACHORROS, ... Eru, Niniel y Arwen... https://www.facebook.com/414238525396236/posts/1231319253688155/",2019-03-23 17:54:08+00:00,0,0,,,
1109438061740544002,coloristcat,,"#Repost ozgekemal • • • • • • 4 aylık, dişi, kısır. Tek kedi olacağı bir yuva arıyoruz. Yapilan testlerde caliciviros ve herpes virus negatif, corona ise yuzde 50 suphede çıktigi icin tek… https://www.instagram.com/p/BvWf4PrhCTc/?utm_source=ig_twitter_share&amp;igshid=wmtvslb47qar",2019-03-23 12:53:40+00:00,0,0,,#Repost,
1109428683100565504,ozge_kemal,,"4 aylık, dişi, kısır. Tek kedi olacağı bir yuva arıyoruz. Yapilan testlerde caliciviros ve herpes virus negatif, corona ise yuzde 50 suphede çıktigi icin tek kedi olarak bakılacağı bir yuva ariyoruz. Su an nisantasinda pansiyonda. Bir hfta muddeti var. Iletişim: 0549 824 93 86",2019-03-23 12:16:24+00:00,0,0,,,
1109394505223098368,Albinovet,,"Feline #coronavirus seems not to localise in the semen of tom cats, making the venereal route as a way of transmission unlikely. Although viral RNA was found in some testicles. Hence artificial insemination appears safer than natural mating ",2019-03-23 10:00:36+00:00,0,1,,#coronavirus,
1109355362514198534,Respiratory_Bio,,Sequential Emergence and Wide Spread of Neutralization Escape Middle East Respiratory Syndrome Coronavirus Mutants South Korea 2015.: The unexpectedly large outbreak of Middle East respiratory syndrome in South Korea in 2015 was initiated by an infected… http://bioportfol.io/R1NpFp,2019-03-23 07:25:03+00:00,1,0,,,
1109951822456856577,SaxDoctr,,"My blood was septic, along with the Corona virus and a really bad strain of pneumonia in both lower lungs, with acute bronchitis and a 100% blockage to my heart... on the 3rd day..... I rose up... to say Thank you... https://www.facebook.com/1462402615/posts/10213707757715848/",2019-03-24 22:55:11+00:00,0,0,,,
1109923434765733889,LaGrise84,TurboVice,Thank you. We'll get more updates tomorrow. They are not sure if it's a Chronic inflammation or a deadly coronavirus.,2019-03-24 21:02:22+00:00,0,1,,,
1110264852256219136,HIV_AIDS_Bio,,Comparative Serological Study for the Prevalence of AntiMERS Coronavirus Antibodies in High and LowRisk Groups in Qatar.: Infection with Middle East respiratory syndrome coronavirus MERSCoV could be asymptomatic or cause mild influenzalike illness.… http://bioportfol.io/R1X6Nv,2019-03-25 19:39:03+00:00,0,0,,,
1110249354860941312,GlycoMedX,,Glycosylation of the viral attachment protein of avian coronavirus is essential for host cell and receptor binding. https://ift.tt/2uq8dTM,2019-03-25 18:37:28+00:00,0,0,,,
1110189072545431557,ochoa_corona,,"The Rose rosette virus TASK FORCE published a comprehensive review. Proud working &amp; sharing with you all! Combatting Rose Rosette Disease US National Project. Byrne et al. Acta Horticulturae. ISHS. 1232: 203-212. DOI: 10.17660/ActaHortic.2019.1232.30 #plantpathology, #virology",2019-03-25 14:37:55+00:00,3,4,,#plantpathology #virology,
1110142177898840064,FluTrackers,,Saudi Arabia - 1st coronavirus MERS case for this week. Listed as a primary contact but not camels so.....human? https://flutrackers.com/forum/forum/novel-coronavirus-ncov-mers-2012-2014/saudi-arabia-coronavirus/809892-saudi-arabia-2019-mers-epiwk-13 h/t Shiloh,2019-03-25 11:31:35+00:00,2,0,,,
1110128730440032257,lastromancist,,Middle East respiratory syndrome coronavirus (MERS-CoV) – Oman ,2019-03-25 10:38:09+00:00,0,0,,,
1110124380498075649,GAggreyMD,RoseRosecm,"Yes, gastroenteritis ie ""stomach flu"" (numerous causes) & colds (rhinovirus, coronavirus etc) get conflated for influenza (influenza virus) and skew people's perception that the flu isn't so bad. You can have a severe ""common cold"" but it's still not THE FLU. #flustory",2019-03-25 10:20:52+00:00,2,17,,#flustory,
1110113507528396800,kyutibu,Soumz,Lol imagine if he remembered coronavirus is a thing..,2019-03-25 09:37:39+00:00,0,0,,,
1110639797893136384,mededdoc,,"A shout out to my rock star niece, ⁦@court_comar: her first peer-reviewed paper. Very exciting!!!⁩ Antagonism of dsRNA-Induced Innate Immune Pathways by NS4a and NS4b Accessory Proteins during MERS Coronavirus Infection... ",2019-03-26 20:28:57+00:00,0,1,@court_comar,,
1110584497375006720,ChrisNMangal,,"In 2012, the #Laboratory #Response #Network was once again utilized to respond to Middle East respiratory syndrome-related coronavirus @CDCReady @CDC_NCEZID @CDCgov #prep19",2019-03-26 16:49:12+00:00,1,1,@CDCReady @CDC_NCEZID @CDCgov,#Laboratory #Response #Network #prep19,
1110583838449782786,MagicKACHIRI,GarciaC2020,"No como el militar de la Corona Británica Lord Jeffrey Amherts quien durante la Rebelión de Pontiac regaló mantas para su abrigo a los indios nativos, eso sí, un poquito bastante infestadas del virus de la viruela.",2019-03-26 16:46:35+00:00,0,0,,,
1110546021635887105,smashing_essays,,Question: SARS corona virus or any corona viruse get into the cell? What agents can be used against them? W… https://smashingessays.com/question-sars-corona-virus-or-any-corona-viruse-get-into-the-cell-whatagents-can-be-used-against-them-w-2/,2019-03-26 14:16:19+00:00,0,0,,,
1110528186532708352,MarkDan65745623,,"Submit an abstract of your latest findings at Euro Virology 2019 in Valencia, Spain from July 1-2, 2019 Find More Influential Speakers at: https://virology.conferenceseries.com/europe/ #virus #microbiology #research #retrovirus #viralhepatitis #herpesvirus #coronavirus #oncovirus",2019-03-26 13:05:26+00:00,0,0,,#virus #microbiology #research #retrovirus #viralhepatitis #herpesvirus #coronavirus #oncovirus,
1110485371186483200,mamadeprincipe,,"Teníamos coronavirus y tuvimos que ir a una casa de acogida aislados pero por suerte, ya estamos recuperados y sin ninguna secuela!!! cuando seamos adultos seremos de tamaño mediano, mix podenco- labrador. Ahora mismo nos encontramos en una residencia pagada por nuestras",2019-03-26 10:15:18+00:00,1,1,,,
1111013073949782016,ochoa_corona,,"Andrea Salazar, one of my Virus Chasers and Grad Student, presented her new research project succesfully!!We are moving forward toward animal-bacteria diagnostics and of course learning #osu, #Dasnar, #diagnostics, #plantpathology",2019-03-27 21:12:13+00:00,0,2,,#osu #Dasnar #diagnostics #plantpathology,
1110990203043364864,aasvnews,,Decline of Transmissible Gastroenteritis Virus and Its Complex Evolutionary Relationship with Porcine Respiratory Coronavirus in the United States: http://news.aasv.org/11545,2019-03-27 19:41:20+00:00,1,3,,,
1110974497304113152,DoctorLoveday,,My former undergraduate student @MyndiSays is officially joining the Munster Lab at RML in Hamilton MT for a post bac this May!! I could not be more proud of her!!! I am also a bit jealous she gets to dive into some coronavirus work too!!! #proudmentor #WomenInScience,2019-03-27 18:38:55+00:00,0,7,@MyndiSays,#proudmentor #WomenInScience,
1110971564458037248,kalamaso,ABarrancoCh,"Éstas y otras muchas manifestaciones de ofensas y agravios,la cruel,sangrienta y abusiva conquista,despojarlos de su politeísmo,la mortandad por sus virus, etc., que conllevaron a nuestro legítimo presidente, a solicitar a corona española a pedir perdón, engrandece más a AMLO.",2019-03-27 18:27:16+00:00,3,1,,,
1110955208237043712,0xKruzr,megstar73,It does for colds! Rhinovirus and coronavirus stuff.,2019-03-27 17:22:16+00:00,0,0,,,
1110935181072973824,FluTrackers,,Saudi Arabia - 2 new coronavirus MERS cases announced today https://flutrackers.com/forum/forum/novel-coronavirus-ncov-mers-2012-2014/saudi-arabia-coronavirus/809892-saudi-arabia-2019-mers-epiwk-13?p=810031#post810031 h/t Shiloh,2019-03-27 16:02:42+00:00,4,0,,,
1110884636090134528,vetrehberi,,Köpeklerde Coronavirus Gastroenteritis (Canine Coronavirus) Enfeksiyonu #köpek #dog #dogs #canine #corona #coronavirus #gastroenteritis #vet #veteran #veterinary #veterinaria #veterinerhekim #veteriner #hekim #animal #vetrehberi #vetrehbericom #zoo https://vetrehberi.com/kopeklerde-coronavirus-gastroenteritis-canine-coronavirus-enfeksiyonu/,2019-03-27 12:41:51+00:00,1,0,,#k #dog #dogs #canine #corona #coronavirus #gastroenteritis #vet #veteran #veterinary #veterinaria #veterinerhekim #veteriner #hekim #animal #vetrehberi #vetrehbericom #zoo,
1110881505952366592,UWbernardLab,ProMED_mail,A PEDV outbreak in ag show. This coronavirus is highly transmissible &amp; easily transported on fomites back to the farm &amp; between farms. See for great biosecurity methods. #virus #VetVirology,2019-03-27 12:29:24+00:00,1,1,,#virus #VetVirology,
1110854566210355200,pig333,,"Quiz: The porcine respiratory coronavirus affects: - Nurseries - Nurseries, and the growing and finishing stages - Pigs of all ages https://www.pig333.com/question-of-the-week/27-Mar-2019_401/",2019-03-27 10:42:21+00:00,1,1,,,
1110848114297110529,3tres3com,,"El coronavirus respiratorio porcino afecta a: Transición Transición, crecimiento y cebo Todas las edades https://www.3tres3.com/pregunta-semana/27-mar-2019_945/",2019-03-27 10:16:43+00:00,0,2,,,
1110715625230516226,snowmedct,,We're headed into sARS coronavirus Sin842 season,2019-03-27 01:30:15+00:00,0,0,,,
1111357392707571716,laurenjyoung617,,A few of the amazing projects she's worked on: - Examined the fatal strains of Ebola during the 1995 outbreak - Oversaw the first SEM image of HIV in 1984 - Was the first to identify coronavirus (pictured here) as the virus that causes SARS in 2003 ,2019-03-28 20:00:25+00:00,0,4,,,
1111325737036898305,ASOGUAU,,Vacunas exigidas a las mascotas que vayan a salir del país: Los perros Séxtuple Canina (Parvovirus - Coronavirus Hepatitis - Distemper o moquillo canino - Leptospira para influenza). Los gatos Triple Felina (Calicivirus - Panleucopenia - Rinotraqueitis). ,2019-03-28 17:54:37+00:00,44,29,,,
1111322377944731648,thielemoro,lestrangexz,"Tem que internar imediatamente! Parvovirose mata se não for tratada, mas também podem ser outras doenças como exemplo coronavírus, leve logo ele ao veterinário para chegar no diagnóstico e tratamento certos",2019-03-28 17:41:16+00:00,0,1,,,
1111298040692908033,FluTrackers,,Saudi Arabia - 2 more coronavirus MERS cases announced today https://flutrackers.com/forum/forum/novel-coronavirus-ncov-mers-2012-2014/saudi-arabia-coronavirus/809892-saudi-arabia-2019-mers-epiwk-13?p=810084#post810084 h/t Shiloh,2019-03-28 16:04:34+00:00,3,1,,,
1111289997569593344,basepaws,,"New blog post Feline infectious peritonitis is a rare and progressive disease caused by feline coronavirus. Most strains of this virus are avirulent, and only 5-10% of cases will actually develop clinical FIP. Learn more with Basepaws: https://www.basepaws.com/blog/feline-infectious-peritonitis-fip #basepawsblog",2019-03-28 15:32:36+00:00,0,1,,#basepawsblog,
1111273916201398272,MarkDan65745623,,"Register: https://virology.conferenceseries.com/europe/ Attend our Euro Virology Conference at Valencia, Spain during July 01-02, 2019. #virus #microbiology #research #viralepidemiology #filoviruses #coronavirus #hantavirus #enteroviruses #rnavirus #rabiesvirus",2019-03-28 14:28:42+00:00,0,0,,#virus #microbiology #research #viralepidemiology #filoviruses #coronavirus #hantavirus #enteroviruses #rnavirus #rabiesvirus,
1111266834718691329,BioFireDX,,"Respiratory season isn’t over yet! #Influenza A is still on the rise—the H1-2009 strain may be down, but H3 is picking up the slack with the help of #Coronavirus. See the latest real-time pathogen data from BioFire® Syndromic Trends at http://bit.ly/2FirpYO #SyndromicTrends",2019-03-28 14:00:34+00:00,4,7,,#Influenza #Coronavirus #SyndromicTrends,
1111251522812329984,doctorCep,,"Jawaban saya untuk Bilamana virus Ebola dan virus Corona dibawa oleh kelelawar, mengapa sebagian manusia masih mengonsumsi kelelawar? https://id.quora.com/Bilamana-virus-Ebola-dan-virus-Corona-dibawa-oleh-kelelawar-mengapa-sebagian-manusia-masih-mengonsumsi-kelelawar/answer/Cecep-Sobur?share=50df859f",2019-03-28 12:59:43+00:00,0,0,,,
1111246018362966016,ProfVeterinario,,Preliminary investigation on feline coronavirus presence in the reproductive tract of the tom cat as a potential route of viral transmission | #ECM,2019-03-28 12:37:51+00:00,0,0,,#ECM,
1111227251301990402,EVirusBioinfC,,Coffee break after a first great session about #coronavirus host interactions and virus-host-coinfection at the #EVBC2019 in #glasgow!,2019-03-28 11:23:16+00:00,1,4,,#coronavirus #EVBC2019 #glasgow,
1111223916482064386,host_microbe,,The Coronavirus Transmissible Gastroenteritis Virus Evades the Type I Interferon Response through IRE1α-Mediated Manipulation of the MicroRNA miR-30a-5p/SOCS1/3 Axis. http://dlvr.it/R1jW0W,2019-03-28 11:10:01+00:00,0,0,,,
1111220522556092416,typeVIpapers,,Coronavirus S protein-induced fusion is blocked prior to hemifusion by Abl kinase inhibitors. http://dlvr.it/R1jSyg,2019-03-28 10:56:32+00:00,0,0,,,
1111208587492294656,dogsfud,,Coronavirus Treatment: How to Treat the Canine Coronavirus in Dogs #dogsfud #dogs #dogshelath #Dogsfood #Dogsbreed,2019-03-28 10:09:07+00:00,0,0,,#dogsfud #dogs #dogshelath #Dogsfood #Dogsbreed,
1111138609376231424,snowmedct,,Overnight lows in the 30s with scattered severe acute respiratory syndrome (SARS) coronavirus Sin3408,2019-03-28 05:31:03+00:00,0,0,,,
1111131356606676992,AngoraBoys,DanaFaletti,"So sorry, maybe this might help. We suffer from Coronavirus and got us this source of information. ",2019-03-28 05:02:13+00:00,0,3,,,
1111130020502798336,MIRresearch,,Inquire for Severe Acute Respiratory Syndrome (SARS) Coronavirus Infection Market Research Report with in Depth Industry Analysis and forecast till 2028 Click here to know more: https://bit.ly/2JL8Qlv,2019-03-28 04:56:55+00:00,0,0,,,
1111631437160218628,stgoldst,,"I'm excited to work on new projects, but I look forward to seeing how the Weiss lab and the coronavirus field as a whole continue to tackle these questions, both granular and big picture, going forward.",2019-03-29 14:09:22+00:00,0,0,,,
1111608302641786880,JohnJasonFallow,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia https://ift.tt/2U49SxM,2019-03-29 12:37:26+00:00,0,0,,,
1111607626616500224,FluTrackers,,Saudi Arabia - 2 more new coronavirus MERS cases announced today https://flutrackers.com/forum/forum/novel-coronavirus-ncov-mers-2012-2014/saudi-arabia-coronavirus/809892-saudi-arabia-2019-mers-epiwk-13?p=810141#post810141 h/t Shiloh,2019-03-29 12:34:45+00:00,2,0,,,
1111603998509932546,LoyolaMiim,,"New work out of the Baker Lab here at LUC MIIM: coronavirus proteases, stability, and pathogenesis, oh my. Great work and congratulations! https://www.ncbi.nlm.nih.gov/pubmed/30918076",2019-03-29 12:20:20+00:00,0,0,,,
1111581783449985024,amdotorg,,Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia http://dlvr.it/R1n6hY,2019-03-29 10:52:04+00:00,0,0,,,
1111565728010985472,Gate_15_Analyst,,Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia ,2019-03-29 09:48:16+00:00,0,0,,,
1111561734463152128,DNRI10,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia ,2019-03-29 09:32:23+00:00,0,0,,,
1111561541248258049,AHA1R,,Middle East respiratory syndrome coronavirus (#MERS-CoV) – The Kingdom of Saudi Arabia,2019-03-29 09:31:37+00:00,0,0,,#MERS,
1111557609105121283,Jrrylee,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia ,2019-03-29 09:16:00+00:00,0,0,,,
1111557419191152640,sakrumverum,,"Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia From 1 through 28 February 2019, the National IHR Focal Point of Saudi Arabia reported 68 additional cases of Middle East respiratory syndrome coronavirus (MERS-CoV) in… https://libranet.de/display/0b6b25a8-225c-9de2-0a01-127456554530",2019-03-29 09:15:15+00:00,0,0,,,
1111557359770497024,VMichaelsen,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia ,2019-03-29 09:15:00+00:00,0,0,,,
1111557324999671808,AstroNetDkIOT,,"Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia From 1 through 28 February 2019, the National IHR Focal Point of Saudi Arabia reported 68 additional cases of Middle East respirator… ",2019-03-29 09:14:52+00:00,0,0,,,
1111557318318133248,tomonr1984,,"Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia From 1 through 28 February 2019, the National IHR Focal Point of Saudi Arabia reported 68 additional cases of Middle East respirator… ",2019-03-29 09:14:51+00:00,0,0,,,
1111557315948363778,Mainetechy,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia ,2019-03-29 09:14:50+00:00,0,0,,,
1111557301280952321,JrjHopkins,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia ,2019-03-29 09:14:47+00:00,0,0,,,
1111557288286998528,KelvinBass13,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia ,2019-03-29 09:14:43+00:00,0,0,,,
1111557280514957312,Seb_Dax,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia ,2019-03-29 09:14:42+00:00,0,1,,,
1111557280095449088,jermaineyoung,,"Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia From 1 through 28 February 2019, the National IHR Focal Point of Saudi Arabia reported 68 additional cases of Middle East respiratory syndrome coronaviru…",2019-03-29 09:14:41+00:00,0,0,,,
1111557276354138113,vagusbum,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia ,2019-03-29 09:14:41+00:00,0,0,,,
1111557268288520193,Zeitungsanzeige,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia ,2019-03-29 09:14:39+00:00,0,0,,,
1111557266577281024,JGCusano,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia ,2019-03-29 09:14:38+00:00,0,1,,,
1111557259325304833,JohnJasonFallow,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia ,2019-03-29 09:14:37+00:00,0,0,,,
1111557258079547393,OWMorgan,,"Latest publication of Disease Outbreak News from @WHO #outbreaks #LI Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia https://ift.tt/2HO4ZC9 From 1 through 28 February 2019, the National IHR Focal Point of Saudi Arabia reported 68 additiona…",2019-03-29 09:14:36+00:00,2,1,@WHO,#outbreaks #LI,
